date,time,home-team,home-score,away-score,away-team,player,team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Ilyasova E.,Philadelpia 76ers,11,1,2,23.6,5,9,1,4,0,0,0,1,2,1,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Saric D.,Philadelpia 76ers,10,5,7,25.383333,3,7,2,4,2,2,0,0,2,0,2,1,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Booker D.,Phoenix Suns,10,0,1,17.633333,4,13,0,2,2,3,0,2,0,2,4,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Ulis T.,Phoenix Suns,9,5,4,21.566668,3,7,0,0,3,4,0,4,1,4,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Len A.,Phoenix Suns,9,1,7,24.733334,4,7,0,0,1,6,2,1,2,1,0,2,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Rodriguez S.,Philadelpia 76ers,8,11,8,28.583334,3,10,2,6,0,0,0,2,0,2,4,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Tucker P. J.,Phoenix Suns,7,2,7,30.583334,1,3,1,2,4,4,1,0,1,0,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Dudley J.,Phoenix Suns,7,1,3,23.4,3,7,1,4,0,0,2,1,3,1,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Okafor J.,Philadelpia 76ers,6,2,1,19.166666,3,4,0,0,0,0,1,0,2,0,1,3,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Chriss M.,Phoenix Suns,6,1,2,20.183332,2,7,2,5,0,2,0,0,3,0,3,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,McConnell T.J.,Philadelpia 76ers,5,6,2,19.416666,2,6,0,0,1,2,1,3,1,3,2,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Holmes R.,Philadelpia 76ers,3,1,1,7.4666667,1,2,0,0,1,2,0,0,2,0,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Covington R.,Philadelpia 76ers,3,2,5,17.616667,1,5,1,4,0,2,0,2,1,2,3,2,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Luwawu-Cabarrot T.,Philadelpia 76ers,2,1,0,4.616667,1,3,0,0,0,0,0,0,1,0,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Bender D.,Phoenix Suns,2,0,1,11.55,1,3,0,2,0,1,0,0,1,0,2,1,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Jenkins J.,Phoenix Suns,2,0,1,4.0833335,0,1,0,0,2,2,0,0,0,0,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Barbosa L.,Phoenix Suns,2,0,0,9.5,1,3,0,0,0,0,0,0,0,0,0,0,false
20/11/2016,00:30,Philadelphia 76ers,120,105,Phoenix Suns,Jones D.,Phoenix Suns,0,0,0,2.6833334,0,0,0,0,0,0,0,0,0,0,0,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,LaVine Z.,Minnesota Timberwolves,22,3,1,36.616665,9,16,4,8,0,0,0,2,2,2,2,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Green Ja.,Memphis Grizzlies,19,0,8,28.383333,6,9,0,1,7,8,3,1,4,1,3,1,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Randolph Z.,Memphis Grizzlies,18,0,7,20.916666,7,11,1,2,3,4,1,0,2,0,0,0,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Towns K.,Minnesota Timberwolves,17,0,3,27.883333,6,10,3,3,2,4,0,0,5,0,2,1,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Harrison A.,Memphis Grizzlies,13,7,4,24.483334,3,6,0,3,7,7,1,1,3,1,1,0,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Conley M.,Memphis Grizzlies,13,3,4,33.533333,3,9,1,3,6,6,2,1,1,1,1,2,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Ennis J.,Memphis Grizzlies,11,1,7,35.75,4,11,0,3,3,4,3,2,1,2,0,1,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Dieng G.,Minnesota Timberwolves,9,1,11,35.85,3,7,0,0,3,6,2,0,3,0,2,1,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Wiggins A.,Minnesota Timberwolves,7,1,4,32.283333,2,11,0,3,3,4,0,0,1,0,5,1,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Payne A.,Minnesota Timberwolves,6,1,3,14.683333,2,4,0,1,2,2,1,2,4,2,2,1,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Gasol M.,Memphis Grizzlies,6,3,7,35.466667,2,12,0,1,2,2,0,1,4,1,2,2,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Muhammad S.,Minnesota Timberwolves,4,1,2,17.516666,2,2,0,0,0,0,0,1,1,1,0,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Allen T.,Memphis Grizzlies,4,0,1,19.9,2,8,0,0,0,0,0,1,0,1,1,1,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Carter V.,Memphis Grizzlies,4,1,5,25.766666,0,7,0,5,4,5,2,0,2,0,0,0,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Davis D.,Memphis Grizzlies,3,0,3,9.4,1,2,0,0,1,2,1,0,1,0,0,0,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Bjelica N.,Minnesota Timberwolves,2,0,4,13.6,0,4,0,3,2,2,0,0,3,0,1,1,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Aldrich C.,Minnesota Timberwolves,2,0,1,6.2166667,1,1,0,0,0,0,0,0,0,0,0,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Rubio R.,Minnesota Timberwolves,2,7,4,34.316666,0,5,0,2,2,4,2,0,0,0,2,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Williams T.,Memphis Grizzlies,2,0,0,2.3333333,1,1,0,0,0,0,0,0,1,0,0,0,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Dunn K.,Minnesota Timberwolves,0,1,1,17.683332,0,4,0,2,0,0,0,0,6,0,0,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Jones T.,Minnesota Timberwolves,0,1,0,2.7333333,0,0,0,0,0,0,0,0,0,0,0,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Lucas J.,Minnesota Timberwolves,0,0,0,0.6166667,0,0,0,0,0,0,0,0,0,0,0,0,false
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Baldwin W.,Memphis Grizzlies,0,0,0,2.2333333,0,0,0,0,0,0,0,1,0,1,0,0,true
20/11/2016,01:00,Memphis Grizzlies,93,71,Minnesota Timberwolves,Martin J.,Memphis Grizzlies,0,0,0,1.8333334,0,0,0,0,0,0,0,0,0,0,1,0,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Durant K.,Golden State Warriors,33,5,6,35.95,10,17,5,8,8,11,0,2,5,2,0,1,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Antetokounmpo G.,Milwaukee Bucks,30,6,4,40.716667,10,23,1,3,9,11,0,2,5,2,4,1,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Thompson K.,Golden State Warriors,29,2,3,37.95,9,17,5,10,6,6,0,0,1,0,3,0,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Parker J.,Milwaukee Bucks,28,5,5,36.633335,11,18,1,2,5,6,3,2,1,2,2,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Curry S.,Golden State Warriors,20,5,5,34.683334,7,21,1,11,5,5,0,1,4,1,3,0,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Green D.,Golden State Warriors,10,5,2,35.516666,3,7,0,1,4,4,1,3,3,3,2,2,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Iguodala A.,Golden State Warriors,10,3,3,24.966667,4,8,2,5,0,0,2,1,1,1,0,0,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Dellavedova M.,Milwaukee Bucks,10,5,3,33.633335,4,7,1,1,1,1,0,1,3,1,1,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Snell T.,Milwaukee Bucks,9,1,6,29.116667,4,7,1,2,0,0,0,0,3,0,2,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Beasley M.,Milwaukee Bucks,9,0,3,20.066668,4,9,1,1,0,2,2,0,1,0,0,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Plumlee M.,Milwaukee Bucks,9,3,5,14.95,3,4,0,0,3,3,5,0,4,0,0,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Terry J.,Milwaukee Bucks,9,3,2,18.85,3,5,3,4,0,0,0,1,1,1,1,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,West D.,Golden State Warriors,7,3,7,11.65,3,4,0,0,1,2,4,0,3,0,1,1,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Henson J.,Milwaukee Bucks,7,0,6,17.583334,3,3,0,0,1,2,0,1,4,1,1,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,McGee J.,Golden State Warriors,5,0,3,5.233333,2,2,0,0,1,2,1,0,0,0,0,1,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Brogdon M.,Milwaukee Bucks,5,1,4,14.366667,2,6,1,2,0,0,0,0,0,0,1,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Pachulia Z.,Golden State Warriors,4,4,10,16.766666,2,7,0,0,0,0,6,1,3,1,2,0,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,McCaw P.,Golden State Warriors,3,1,1,17.416666,1,4,1,3,0,0,1,0,2,0,1,0,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Livingston S.,Golden State Warriors,3,2,3,15.433333,1,5,0,0,1,2,2,0,1,0,0,0,true
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Teletovic M.,Milwaukee Bucks,3,2,3,12.0,1,5,1,5,0,0,0,0,1,0,1,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Monroe G.,Milwaukee Bucks,2,1,0,2.0833333,1,2,0,0,0,0,0,0,0,0,0,0,false
20/11/2016,01:30,Milwaukee Bucks,121,124,Golden State Warriors,Looney K.,Golden State Warriors,0,0,2,4.4166665,0,3,0,0,0,0,1,0,2,0,0,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Wade D.,Chicago Bulls,28,3,8,35.8,9,20,5,9,5,6,3,1,2,1,3,2,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Griffin B.,Los Angeles Clippers,26,5,13,38.8,8,15,0,0,10,10,2,1,3,1,3,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Butler J.,Chicago Bulls,22,1,6,38.166668,5,18,1,5,11,12,3,1,1,1,2,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Paul C.,Los Angeles Clippers,19,8,4,34.216667,7,14,3,5,2,3,3,2,2,2,4,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Speights M.,Los Angeles Clippers,16,1,4,18.8,5,7,3,4,3,4,4,0,4,0,1,1,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Gibson T.,Chicago Bulls,11,2,4,32.216667,5,8,0,0,1,2,0,0,2,0,2,1,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Lopez R.,Chicago Bulls,10,0,6,25.583334,5,6,0,0,0,0,3,1,3,1,0,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Redick J.J.,Los Angeles Clippers,10,3,2,25.183332,3,9,1,5,3,4,0,2,1,2,1,1,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Rondo R.,Chicago Bulls,9,8,10,35.183334,4,7,1,3,0,0,4,2,3,2,3,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Canaan I.,Chicago Bulls,8,2,0,17.316668,2,5,1,4,3,4,0,0,4,0,0,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Mbah a Moute L.,Los Angeles Clippers,8,0,2,26.466667,3,6,2,3,0,0,2,0,2,0,1,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Crawford J.,Los Angeles Clippers,7,0,1,27.216667,3,9,1,5,0,0,0,0,1,0,2,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Jordan D.,Los Angeles Clippers,6,0,9,27.316668,3,6,0,0,0,0,1,0,2,0,1,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Pierce P.,Los Angeles Clippers,5,0,0,8.516666,2,4,1,3,0,0,0,0,1,0,0,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Grant J.,Chicago Bulls,3,1,1,15.4,1,4,1,3,0,0,1,2,1,2,0,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Rivers A.,Los Angeles Clippers,3,1,2,20.733334,1,2,0,1,1,2,0,0,4,0,0,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Portis B.,Chicago Bulls,2,0,3,19.766666,1,1,0,0,0,0,1,0,4,0,0,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Mirotic N.,Chicago Bulls,2,0,1,16.166666,1,7,0,5,0,0,0,1,0,1,0,1,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Felton R.,Los Angeles Clippers,2,2,2,10.183333,1,4,0,1,0,0,0,1,0,1,1,0,true
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Valentine D.,Chicago Bulls,0,0,0,2.4333334,0,1,0,1,0,0,0,0,0,0,0,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Felicio C.,Chicago Bulls,0,0,1,1.9666667,0,0,0,0,0,0,0,0,0,0,0,0,false
20/11/2016,03:30,Los Angeles Clippers,102,95,Chicago Bulls,Bass B.,Los Angeles Clippers,0,0,0,2.5666666,0,1,0,0,0,0,0,0,0,0,0,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Anthony C.,New York Knicks,31,3,7,37.75,12,22,4,8,3,3,2,2,4,2,3,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Millsap P.,Atlanta Hawks,19,5,7,37.7,8,17,2,4,1,3,1,2,3,2,0,2,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Porzingis K.,New York Knicks,19,0,11,30.633333,8,15,1,4,2,4,1,0,4,0,0,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Howard D.,Atlanta Hawks,18,0,18,28.933332,6,11,0,0,6,12,8,0,3,0,1,2,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Korver K.,Atlanta Hawks,17,1,4,37.483334,7,12,2,4,1,1,0,2,1,2,0,0,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Rose D.,New York Knicks,14,7,3,29.833334,5,14,0,2,4,4,1,0,0,0,4,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Lee C.,New York Knicks,14,5,5,38.116665,6,13,2,3,0,0,1,2,3,2,2,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Hardaway T.,Atlanta Hawks,12,2,1,22.316668,5,8,2,3,0,0,0,0,0,0,1,0,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Bazemore K.,Atlanta Hawks,12,5,3,30.116667,4,11,0,3,4,4,0,1,3,1,1,0,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,O'Quinn K.,New York Knicks,8,0,8,16.7,4,5,0,0,0,0,4,0,4,0,1,1,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Delaney M.,Atlanta Hawks,7,1,4,20.816668,1,4,0,1,5,5,0,1,1,1,4,0,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Hernangomez W.,New York Knicks,7,1,8,29.333334,3,4,0,0,1,3,2,0,3,0,3,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Holiday J.,New York Knicks,6,0,2,18.833334,2,8,2,5,0,0,0,1,1,1,1,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Jennings B.,New York Knicks,5,3,4,27.783333,2,6,1,3,0,0,0,3,3,3,1,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Prince T.,Atlanta Hawks,4,0,5,18.083334,2,8,0,2,0,0,3,0,1,0,0,1,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Muscala M.,Atlanta Hawks,4,0,2,18.633333,1,5,0,1,2,2,1,0,2,0,2,0,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Schroder D.,Atlanta Hawks,1,3,2,21.116667,0,8,0,3,1,2,0,0,1,0,3,0,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Humphries K.,Atlanta Hawks,0,0,2,4.8,0,1,0,0,0,0,1,1,0,1,1,0,false
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Plumlee M.,New York Knicks,0,0,1,5.4333334,0,0,0,0,0,0,0,0,1,0,0,0,true
20/11/2016,17:00,New York Knicks,104,94,Atlanta Hawks,Kuzminskas M.,New York Knicks,0,2,1,5.5833335,0,1,0,1,0,0,0,0,0,0,0,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,McCollum C.,Portland Trail Blazers,33,5,4,31.483334,12,19,6,10,3,3,0,0,5,0,5,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Lopez B.,Brooklyn Nets,21,4,6,28.966667,8,14,2,4,3,3,3,1,2,1,2,1,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Turner E.,Portland Trail Blazers,19,4,4,30.266666,8,12,0,1,3,3,0,1,2,1,0,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Lillard D.,Portland Trail Blazers,18,5,4,28.066668,8,14,0,5,2,4,0,1,1,1,2,1,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Booker T.,Brooklyn Nets,16,1,4,25.833334,7,9,2,2,0,0,3,2,2,2,1,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Bogdanovic B.,Brooklyn Nets,15,1,2,24.133333,6,11,1,3,2,2,0,0,2,0,0,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Crabbe A.,Portland Trail Blazers,14,0,2,29.95,5,10,4,7,0,0,1,0,1,0,0,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Leonard M.,Portland Trail Blazers,14,1,11,26.533333,4,8,4,6,2,2,0,0,2,0,0,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Whitehead I.,Brooklyn Nets,11,2,1,23.7,2,10,1,4,6,6,0,1,1,1,0,1,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Hamilton J.,Brooklyn Nets,11,1,3,22.05,4,7,3,6,0,0,0,0,1,0,0,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Harkless M.,Portland Trail Blazers,10,0,4,21.9,5,7,0,2,0,0,2,0,2,0,2,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Hollis-Jefferson R.,Brooklyn Nets,8,4,3,24.883333,4,11,0,2,0,0,1,1,4,1,1,1,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Harris J.,Brooklyn Nets,8,3,4,26.933332,2,7,0,3,4,4,0,0,1,0,2,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Plumlee M.,Portland Trail Blazers,7,4,8,24.083334,3,6,0,0,1,3,2,1,3,1,2,2,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Scola L.,Brooklyn Nets,6,1,2,13.55,1,4,0,2,4,5,1,0,2,0,1,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Bennett A.,Brooklyn Nets,5,1,4,5.6,1,2,0,1,3,7,3,0,0,0,0,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Foye R.,Brooklyn Nets,5,2,3,12.516666,1,6,1,4,2,2,0,0,2,0,2,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Napier S.,Portland Trail Blazers,5,0,0,4.8,1,2,1,2,2,2,0,0,0,0,0,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Kilpatrick S.,Brooklyn Nets,3,1,4,20.05,1,9,0,2,1,2,0,0,3,0,0,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Davis E.,Portland Trail Blazers,3,3,6,19.3,0,1,0,0,3,4,2,0,4,0,2,2,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Quarterman T.,Portland Trail Blazers,2,1,1,2.3666666,1,1,0,0,0,0,1,0,1,0,0,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Layman J.,Portland Trail Blazers,2,0,3,3.6,1,3,0,2,0,0,0,0,3,0,0,0,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Vonleh N.,Portland Trail Blazers,2,0,3,14.933333,1,1,0,0,0,0,0,1,6,1,2,2,true
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Ferrell Y.,Brooklyn Nets,0,1,0,11.783334,0,3,0,2,0,0,0,0,0,0,0,0,false
20/11/2016,20:30,Brooklyn Nets,109,129,Portland Trail Blazers,Connaughton P.,Portland Trail Blazers,0,0,0,2.7166667,0,1,0,1,0,0,0,0,0,0,0,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Westbrook R.,Oklahoma City Thunder,31,15,11,40.333332,13,34,2,8,3,5,5,2,3,2,7,0,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Teague J.,Indiana Pacers,30,9,5,40.333332,9,16,3,4,9,9,0,6,2,6,3,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Young T.,Indiana Pacers,20,1,11,38.216667,9,18,2,5,0,3,4,2,0,2,1,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Robinson G.,Indiana Pacers,16,2,11,44.866665,6,14,2,5,2,2,2,0,4,0,2,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Kanter E.,Oklahoma City Thunder,16,3,4,25.483334,5,9,1,2,5,6,0,1,3,1,2,3,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Turner M.,Indiana Pacers,15,0,9,38.383335,2,8,0,1,11,12,2,1,4,1,1,2,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Oladipo V.,Oklahoma City Thunder,14,6,5,37.8,6,14,2,6,0,0,0,2,2,2,4,0,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Ellis M.,Indiana Pacers,12,7,4,41.7,5,10,1,2,1,1,0,2,2,2,8,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Brooks A.,Indiana Pacers,10,1,1,12.666667,4,6,2,3,0,0,1,0,1,0,2,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Grant J.,Oklahoma City Thunder,9,0,1,15.05,3,3,1,1,2,2,0,0,4,0,0,2,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Stuckey R.,Indiana Pacers,8,1,2,17.25,3,9,1,2,1,4,1,1,0,1,1,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Adams S.,Oklahoma City Thunder,8,0,8,33.716667,3,7,0,0,2,2,4,1,5,1,4,0,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Abrines A.,Oklahoma City Thunder,8,1,0,22.566668,4,9,0,4,0,0,0,1,0,1,1,0,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Sabonis D.,Oklahoma City Thunder,7,0,6,20.3,3,10,1,5,0,0,3,2,2,2,2,0,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Lauvergne J.,Oklahoma City Thunder,7,2,7,26.35,3,5,1,3,0,1,2,0,1,0,0,1,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Roberson A.,Oklahoma City Thunder,6,1,6,35.966667,2,5,2,4,0,0,1,1,3,1,0,1,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Morrow A.,Oklahoma City Thunder,5,0,1,7.45,2,5,0,3,1,2,0,0,0,0,0,0,false
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Jefferson A.,Indiana Pacers,2,1,5,14.483334,1,5,0,0,0,0,3,0,4,0,2,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Allen L.,Indiana Pacers,2,1,3,14.783334,1,2,0,0,0,0,2,1,2,1,1,0,true
21/11/2016,00:00,Oklahoma City Thunder,111,115,Indiana Pacers,Niang G.,Indiana Pacers,0,0,0,2.3166666,0,1,0,0,0,0,0,0,1,0,1,0,true
21/11/2016,02:00,Sacramento Kings,102,99,Toronto Raptors,Lowry K.,Toronto Raptors,25,6,8,35.916668,7,17,2,7,9,10,1,2,5,2,7,0,false
21/11/2016,02:00,Sacramento Kings,102,99,Toronto Raptors,Gay R.,Sacramento Kings,23,4,9,36.333332,9,13,1,1,4,4,0,1,3,1,4,3,true
21/11/2016,02:00,Sacramento Kings,102,99,Toronto Raptors,Valanciunas J.,Toronto Raptors,23,2,14,37.133335,9,18,0,0,5,6,8,0,2,0,1,2,false
21/11/2016,02:00,Sacramento Kings,102,99,Toronto Raptors,Cousins D.,Sacramento Kings,19,4,10,30.366667,7,22,3,6,2,3,2,0,3,0,2,0,true
