date,time,home-team,home-score,away-score,away-team,player,team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Hezonja M.,Orlando Magic,7,0,2,19.3,1,4,1,3,4,4,1,0,2,0,0,1,true
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Huertas M.,Los Angeles Lakers,5,5,3,10.183333,2,3,1,2,0,0,0,1,0,1,2,0,false
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Clarkson J.,Los Angeles Lakers,4,5,2,25.533333,2,7,0,2,0,0,1,0,0,0,2,0,false
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Bass B.,Los Angeles Lakers,4,2,5,12.766666,2,6,0,0,0,0,2,0,3,0,0,0,false
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Gordon A.,Orlando Magic,4,1,5,15.833333,1,3,1,2,1,2,3,0,2,0,1,0,true
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Dedmon D.,Orlando Magic,4,0,8,12.683333,2,6,0,0,0,0,5,1,2,1,0,0,true
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Oladipo V.,Orlando Magic,3,1,2,6.6833334,1,2,1,1,0,0,0,0,1,0,0,0,true
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Payton E.,Orlando Magic,2,8,10,28.633333,1,13,0,0,0,2,3,1,1,1,1,0,true
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Black T.,Los Angeles Lakers,0,0,3,6.2166667,0,2,0,0,0,0,1,0,1,0,0,1,false
12/11/2015,00:00,Orlando Magic,101,99,Los Angeles Lakers,Marble D.,Orlando Magic,0,0,1,5.883333,0,4,0,2,0,0,0,1,0,1,0,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Anthony C.,New York Knicks,29,4,6,34.683334,12,25,3,6,2,4,1,0,2,0,3,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Batum N.,Charlotte Hornets,24,1,5,36.35,10,18,2,5,2,5,1,1,0,1,2,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Lin J.,Charlotte Hornets,17,3,2,21.133333,7,11,1,1,2,2,0,3,2,3,2,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Lamb J.,Charlotte Hornets,14,0,4,23.7,6,10,2,4,0,0,0,2,0,2,1,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Calderon J.,New York Knicks,13,5,2,27.833334,6,9,1,4,0,0,0,1,1,1,2,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Zeller C.,Charlotte Hornets,12,3,4,25.45,2,6,0,0,8,15,2,0,1,0,0,1,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Afflalo A.,New York Knicks,12,1,6,28.433332,6,13,0,3,0,0,2,0,2,0,0,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Porzingis K.,New York Knicks,10,0,15,32.533333,5,10,0,1,0,0,2,0,2,0,3,2,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Walker K.,Charlotte Hornets,9,3,2,27.283333,2,11,1,2,4,4,0,1,0,1,0,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Amundson L.,New York Knicks,9,1,4,14.333333,4,4,0,0,1,1,1,1,5,1,0,1,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Williams Ma.,Charlotte Hornets,8,1,2,29.016666,3,6,1,3,1,2,1,1,1,1,0,3,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Grant J.,New York Knicks,8,5,2,18.733334,4,8,0,3,0,0,0,0,3,0,3,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,O'Quinn K.,New York Knicks,6,1,6,11.583333,2,3,0,0,2,2,1,0,3,0,0,1,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Hairston P.,Charlotte Hornets,5,2,3,25.85,2,8,1,5,0,0,0,0,3,0,0,1,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Jefferson A.,Charlotte Hornets,4,2,5,22.55,2,10,0,0,0,0,2,0,1,0,0,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Galloway L.,New York Knicks,4,0,0,19.416666,2,6,0,1,0,0,0,0,2,0,0,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Kaminsky F.,Charlotte Hornets,2,1,2,9.516666,1,2,0,1,0,0,0,3,0,3,0,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Seraphin K.,New York Knicks,2,0,1,2.5666666,1,1,0,0,0,0,1,0,0,0,1,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Hawes S.,Charlotte Hornets,0,5,4,19.133333,0,2,0,2,0,0,1,0,1,0,0,0,true
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Williams D.,New York Knicks,0,0,0,4.0333333,0,1,0,0,0,0,0,2,1,2,2,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Thomas L.,New York Knicks,0,1,1,14.916667,0,3,0,3,0,0,1,0,2,0,0,0,false
12/11/2015,00:00,Charlotte Hornets,95,93,New York Knicks,Lopez R.,New York Knicks,0,2,9,30.933332,0,3,0,0,0,0,2,1,1,1,2,1,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,George P.,Indiana Pacers,26,3,10,36.933334,10,22,2,5,4,5,1,1,4,1,6,0,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Turner E.,Boston Celtics,20,3,3,32.916668,9,13,0,0,2,2,0,1,2,1,2,2,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Miles C.,Indiana Pacers,17,1,5,29.1,6,10,1,4,4,4,1,2,4,2,4,0,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Thomas I.,Boston Celtics,14,4,3,29.866667,4,13,1,4,5,7,0,0,2,0,2,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Lee D.,Boston Celtics,13,0,6,15.8,4,5,0,0,5,7,2,0,2,0,1,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Ellis M.,Indiana Pacers,13,6,2,35.033333,4,9,1,3,4,6,1,4,3,4,2,0,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Hill J.,Indiana Pacers,12,3,8,22.65,5,10,0,0,2,4,3,0,2,0,0,0,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Sullinger J.,Boston Celtics,11,2,11,33.016666,5,10,1,3,0,0,3,1,3,1,4,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Mahinmi I.,Indiana Pacers,11,0,2,24.683332,4,7,0,0,3,8,1,1,4,1,3,3,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Budinger C.,Indiana Pacers,10,2,3,21.65,4,7,1,2,1,2,1,0,2,0,2,2,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Smart M.,Boston Celtics,8,2,1,21.466667,1,6,0,4,6,8,1,1,4,1,1,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Johnson A.,Boston Celtics,7,1,2,13.883333,3,5,0,1,1,4,0,1,1,1,2,1,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Hill G.,Indiana Pacers,7,5,4,36.633335,3,8,1,3,0,0,0,0,5,0,1,0,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Allen L.,Indiana Pacers,6,0,4,18.25,2,5,0,0,2,2,1,0,4,0,0,0,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Hunter R.J.,Boston Celtics,5,1,2,19.566668,2,5,1,3,0,0,0,0,0,0,0,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Crowder J.,Boston Celtics,5,2,5,26.3,1,5,1,3,2,2,0,5,5,5,4,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Rozier T.,Boston Celtics,4,1,1,16.083334,2,9,0,4,0,0,1,0,2,0,0,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Olynyk K.,Boston Celtics,4,1,0,14.666667,1,5,0,2,2,2,0,1,2,1,2,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Jerebko J.,Boston Celtics,0,1,2,16.433332,0,1,0,0,0,0,1,0,3,0,0,0,false
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Turner M.,Indiana Pacers,0,0,0,1.3166667,0,0,0,0,0,0,0,0,0,0,0,0,true
12/11/2015,00:30,Boston Celtics,91,102,Indiana Pacers,Robinson G.,Indiana Pacers,0,0,3,13.75,0,1,0,0,0,0,1,1,0,1,0,1,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Curry S.,Golden State Warriors,28,5,5,34.5,9,21,3,10,7,7,0,5,1,5,4,1,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Gasol M.,Memphis Grizzlies,26,3,7,39.816666,6,15,1,1,13,14,2,2,3,2,2,0,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Iguodala A.,Golden State Warriors,20,0,1,26.75,6,9,4,5,4,6,1,0,3,0,1,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Randolph Z.,Memphis Grizzlies,19,2,7,30.466667,6,13,0,0,7,7,1,1,5,1,6,0,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Barnes H.,Golden State Warriors,19,3,4,31.566668,7,11,1,1,4,5,1,3,5,3,2,1,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Allen T.,Memphis Grizzlies,15,0,4,23.716667,5,7,1,2,4,4,3,1,2,1,0,1,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Green Ja.,Memphis Grizzlies,9,0,9,25.266666,3,4,0,0,3,4,2,1,4,1,3,2,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Thompson K.,Golden State Warriors,8,2,7,34.616665,3,9,2,5,0,0,2,1,3,1,3,2,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Green D.,Golden State Warriors,7,4,6,28.016666,3,7,1,4,0,0,1,0,6,0,3,2,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Livingston S.,Golden State Warriors,6,2,0,22.75,3,3,0,0,0,0,0,1,1,1,0,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Smith R.,Memphis Grizzlies,5,0,1,13.0,1,2,0,0,3,4,0,1,1,1,1,0,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Conley M.,Memphis Grizzlies,4,9,2,33.116665,1,12,0,4,2,2,0,3,5,3,4,0,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Barbosa L.,Golden State Warriors,4,4,0,13.833333,2,5,0,1,0,1,0,0,0,0,1,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Barnes M.,Memphis Grizzlies,3,0,3,25.533333,1,8,1,4,0,0,1,2,4,2,1,0,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Lee C.,Memphis Grizzlies,3,1,6,31.733334,1,7,0,3,1,1,1,3,1,3,2,2,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Ezeli F.,Golden State Warriors,3,0,5,20.216667,1,2,0,0,1,2,2,1,4,1,1,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Bogut A.,Golden State Warriors,3,1,7,14.966666,1,3,0,0,1,2,0,0,5,0,3,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Thompson J.,Golden State Warriors,2,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Green Je.,Memphis Grizzlies,0,0,2,17.35,0,2,0,1,0,0,0,0,1,0,2,0,false
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,McAdoo J. M.,Golden State Warriors,0,1,0,4.016667,0,0,0,0,0,0,0,0,0,0,0,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Clark I.,Golden State Warriors,0,0,1,2.35,0,1,0,1,0,0,0,0,0,0,2,0,true
12/11/2015,01:00,Memphis Grizzlies,84,100,Golden State Warriors,Speights M.,Golden State Warriors,0,0,0,5.4166665,0,3,0,0,0,0,0,1,2,1,3,2,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Harden J.,Houston Rockets,23,6,9,38.433334,8,22,3,10,4,5,0,1,2,1,4,0,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Bogdanovic B.,Brooklyn Nets,22,3,9,33.966667,10,20,2,5,0,0,3,0,0,0,1,0,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Thornton M.,Houston Rockets,21,7,3,34.85,9,15,3,9,0,0,1,4,2,4,0,1,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Howard D.,Houston Rockets,20,1,17,37.233334,10,16,0,0,0,2,7,0,0,0,1,5,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Johnson J.,Brooklyn Nets,16,10,7,37.933334,4,13,1,2,7,7,1,0,2,0,0,0,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Larkin S.,Brooklyn Nets,15,2,8,22.616667,6,10,3,4,0,0,1,0,0,0,1,0,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Lopez B.,Brooklyn Nets,14,0,12,35.383335,6,17,0,0,2,3,5,1,1,1,1,5,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Young T.,Brooklyn Nets,13,1,4,22.25,5,8,0,0,3,5,2,0,3,0,2,3,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Ariza T.,Houston Rockets,11,2,2,32.433334,5,14,1,6,0,1,0,2,2,2,0,0,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Capela C.,Houston Rockets,8,0,2,10.766666,4,5,0,0,0,0,1,0,2,0,1,2,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Lawson T.,Houston Rockets,8,5,4,37.583332,3,11,0,2,2,2,3,2,1,2,1,0,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Bargnani A.,Brooklyn Nets,8,1,2,16.883333,3,7,0,0,2,2,1,0,2,0,1,1,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Jack J.,Brooklyn Nets,7,6,6,27.666666,3,10,1,3,0,0,0,1,3,1,1,0,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Robinson T.,Brooklyn Nets,6,0,6,12.616667,3,3,0,0,0,0,4,1,1,1,1,1,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Ellington W.,Brooklyn Nets,5,1,2,18.516666,2,8,1,3,0,0,1,1,0,1,0,0,true
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Brewer C.,Houston Rockets,4,0,1,15.366667,2,6,0,1,0,0,0,0,0,0,0,0,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Beverley P.,Houston Rockets,3,2,3,8.883333,1,5,1,4,0,0,0,0,3,0,0,1,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Jones T.,Houston Rockets,0,2,4,15.833333,0,3,0,1,0,2,1,0,2,0,0,0,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Terry J.,Houston Rockets,0,0,0,8.616667,0,1,0,1,0,0,0,0,0,0,0,0,false
12/11/2015,01:00,Houston Rockets,98,106,Brooklyn Nets,Hollis-Jefferson R.,Brooklyn Nets,0,1,4,12.166667,0,2,0,0,0,0,2,1,1,1,3,1,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Nowitzki D.,Dallas Mavericks,31,1,11,33.316666,11,14,5,6,4,5,2,0,5,0,2,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Matthews W.,Dallas Mavericks,25,3,6,32.8,9,13,3,4,4,4,0,1,3,1,1,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Griffin B.,Los Angeles Clippers,21,3,9,34.033333,8,19,0,0,5,7,5,1,3,1,2,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Rivers A.,Los Angeles Clippers,16,3,6,26.933332,7,14,2,6,0,0,2,2,0,2,1,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Felton R.,Dallas Mavericks,13,0,3,30.116667,4,9,1,5,4,4,0,1,3,1,2,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Williams D.,Dallas Mavericks,13,6,0,31.833334,5,11,0,2,3,3,0,3,3,3,2,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Paul C.,Los Angeles Clippers,11,11,1,34.55,2,11,1,3,6,7,0,0,2,0,2,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Crawford J.,Los Angeles Clippers,11,1,0,28.683332,3,8,1,3,4,4,0,0,4,0,1,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Pachulia Z.,Dallas Mavericks,10,3,10,30.816668,2,6,0,0,6,8,3,0,4,0,2,2,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Pierce P.,Los Angeles Clippers,10,2,7,21.55,3,5,2,4,2,2,1,0,2,0,0,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Redick J.J.,Los Angeles Clippers,10,0,0,13.833333,4,6,2,3,0,0,0,0,2,0,0,1,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Jordan D.,Los Angeles Clippers,9,0,11,27.066668,3,5,0,0,3,9,2,0,5,0,2,1,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Powell D.,Dallas Mavericks,8,1,6,16.3,4,5,0,0,0,0,3,0,4,0,1,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Anderson J.,Dallas Mavericks,7,0,2,10.4,3,3,1,1,0,0,0,1,1,1,0,1,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Harris D.,Dallas Mavericks,7,1,1,25.966667,2,6,1,4,2,4,0,2,3,2,0,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Johnson W.,Los Angeles Clippers,7,1,1,13.0,2,2,2,2,1,2,0,0,1,0,0,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Smith J.,Los Angeles Clippers,7,0,3,12.9,2,6,2,4,1,2,1,0,2,0,1,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Stephenson L.,Los Angeles Clippers,6,0,2,20.5,3,9,0,2,0,0,2,0,1,0,1,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Villanueva C.,Dallas Mavericks,4,1,3,12.05,2,4,0,2,0,0,0,0,0,0,0,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Evans J.,Dallas Mavericks,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,1,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Barea J.J.,Dallas Mavericks,0,7,1,15.633333,0,5,0,0,0,2,0,0,1,0,2,0,true
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Mbah a Moute L.,Los Angeles Clippers,0,0,1,6.5,0,1,0,0,0,0,0,1,2,1,0,0,false
12/11/2015,01:00,Dallas Mavericks,118,108,Los Angeles Clippers,Prigioni P.,Los Angeles Clippers,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Gordon E.,New Orleans Pelicans,26,3,3,31.5,10,20,4,6,2,3,0,2,4,2,2,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Horford A.,Atlanta Hawks,26,3,8,29.9,11,15,4,6,0,0,3,0,0,0,2,3,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Millsap P.,Atlanta Hawks,19,2,16,32.716667,6,14,0,2,7,8,2,3,3,3,2,0,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Smith I.,New Orleans Pelicans,18,10,5,38.733334,8,17,2,4,0,0,0,1,0,1,3,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Anderson R.,New Orleans Pelicans,17,0,11,35.0,7,16,2,5,1,1,5,0,1,0,3,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Teague J.,Atlanta Hawks,14,10,0,29.55,6,16,1,2,1,2,0,2,4,2,1,1,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Douglas T.,New Orleans Pelicans,12,4,1,24.283333,4,11,3,7,1,1,0,2,1,2,3,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Schroder D.,Atlanta Hawks,12,4,2,22.2,5,11,2,4,0,0,0,1,1,1,3,0,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Bazemore K.,Atlanta Hawks,10,2,3,32.116665,4,11,0,4,2,2,0,0,3,0,3,0,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Splitter T.,Atlanta Hawks,8,1,3,18.55,4,5,0,0,0,0,1,1,3,1,0,1,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Babbitt L.,New Orleans Pelicans,7,2,3,29.65,2,8,2,5,1,2,0,0,2,0,1,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Cunningham D.,New Orleans Pelicans,7,1,4,21.7,3,3,0,0,1,2,1,0,3,0,2,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Gee A.,New Orleans Pelicans,7,0,1,29.616667,3,4,1,2,0,0,0,1,5,1,1,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Korver K.,Atlanta Hawks,7,1,5,33.316666,3,7,1,4,0,0,0,2,1,2,0,0,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Sefolosha T.,Atlanta Hawks,7,2,5,24.216667,2,3,1,1,2,4,2,1,0,1,1,1,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Asik O.,New Orleans Pelicans,4,0,8,20.833334,0,1,0,0,4,6,1,0,4,0,3,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Muscala M.,Atlanta Hawks,3,1,1,7.633333,1,2,1,1,0,0,0,0,0,0,0,1,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Ajinca A.,New Orleans Pelicans,0,1,4,8.683333,0,3,0,0,0,0,1,0,1,0,1,0,false
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Holiday J.,Atlanta Hawks,0,0,1,4.266667,0,2,0,2,0,0,0,0,1,0,0,0,true
12/11/2015,01:00,Atlanta Hawks,106,98,New Orleans Pelicans,Scott M.,Atlanta Hawks,0,0,0,5.5333333,0,0,0,0,0,0,0,0,0,0,0,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Gallinari D.,Denver Nuggets,25,1,7,37.566666,7,17,4,8,7,7,3,1,0,1,3,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Bayless J.,Milwaukee Bucks,22,4,2,28.416666,7,10,3,3,5,6,1,2,4,2,3,0,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Faried K.,Denver Nuggets,19,1,9,33.4,8,9,0,0,3,6,5,2,0,2,2,3,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Monroe G.,Milwaukee Bucks,18,2,10,32.6,9,13,0,0,0,0,2,1,2,1,2,0,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Mudiay E.,Denver Nuggets,16,11,3,35.3,5,16,1,6,5,8,1,1,1,1,1,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Vasquez G.,Milwaukee Bucks,15,9,2,32.833332,6,14,3,8,0,0,0,1,1,1,2,0,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Middleton K.,Milwaukee Bucks,13,2,1,42.433334,5,13,3,5,0,0,0,4,2,4,2,0,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Antetokounmpo G.,Milwaukee Bucks,12,5,7,29.133333,6,12,0,3,0,0,1,0,5,0,3,2,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Hickson J.,Denver Nuggets,12,1,2,28.833334,5,8,0,0,2,2,0,1,2,1,1,1,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,O'Bryant III J.,Milwaukee Bucks,11,3,9,34.033333,4,7,0,0,3,3,4,0,6,0,0,1,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Jokic N.,Denver Nuggets,8,4,5,14.433333,4,7,0,0,0,1,3,2,0,2,2,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Harris G.,Denver Nuggets,8,5,1,28.133333,3,7,2,4,0,0,0,2,0,2,2,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Ennis T.,Milwaukee Bucks,7,0,0,15.166667,3,4,1,2,0,0,0,0,1,0,2,0,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Barton W.,Denver Nuggets,6,1,2,17.1,3,5,0,1,0,0,0,0,2,0,1,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Henson J.,Milwaukee Bucks,4,1,2,15.4,2,5,0,0,0,0,0,0,2,0,1,1,false
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Foye R.,Denver Nuggets,4,0,3,17.1,2,5,0,2,0,0,1,1,4,1,1,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Papanikolaou K.,Denver Nuggets,3,0,3,10.433333,1,2,1,2,0,0,1,0,1,0,1,0,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Arthur D.,Denver Nuggets,2,3,1,17.7,1,3,0,1,0,0,0,0,2,0,0,2,true
12/11/2015,02:00,Denver Nuggets,103,102,Milwaukee Bucks,Vaughn R.,Milwaukee Bucks,0,0,0,9.983334,0,1,0,1,0,0,0,0,0,0,1,0,false
12/11/2015,03:00,Sacramento Kings,101,92,Detroit Pistons,Cousins D.,Sacramento Kings,33,1,9,37.733334,11,21,4,5,7,11,1,0,3,0,4,1,true
12/11/2015,03:00,Sacramento Kings,101,92,Detroit Pistons,Gay R.,Sacramento Kings,25,3,6,39.366665,10,14,1,2,4,5,0,1,2,1,2,0,true
