date,time,home-team,home-score,away-score,away-team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
30/12/2017,03:30,Los Angeles Lakers,106,121,Los Angeles Clippers,-2.637819290161133,-1.0474785566329956,-0.7073884010314941,-5.191873550415039,-0.8273317813873291,-2.2059426307678223,-0.467385470867157,-1.3308912515640259,-0.5157701969146729,-0.5582153797149658,-0.13565295934677124,-0.10887950658798218,-0.28248536586761475,-0.10887950658798218,-0.36434221267700195,-0.0947813093662262,false
30/12/2017,00:00,Washington Wizards,121,103,Houston Rockets,-0.4883995056152344,-0.1660764217376709,0.4863414764404297,-0.11286735534667969,0.23420214653015137,0.11259269714355469,-0.7551202178001404,-2.0993058681488037,-0.20168304443359375,-0.0362086296081543,0.31189680099487305,-0.15651923418045044,0.006857872009277344,-0.15651923418045044,-0.11542212963104248,0.0965583324432373,true
30/12/2017,01:00,Oklahoma City Thunder,95,97,Milwaukee Bucks,-2.534036636352539,-0.4169044494628906,0.14806222915649414,-3.2529830932617188,-0.8805336952209473,-1.2170004844665527,-0.07083076238632202,-0.16258907318115234,-0.702139139175415,-0.7191290855407715,0.4522361755371094,-0.0497056245803833,-0.40049898624420166,-0.0497056245803833,-0.218023419380188,-0.12730100750923157,false
30/12/2017,01:00,New Orleans Pelicans,120,128,Dallas Mavericks,1.9396867752075195,0.8116588592529297,0.7538747787475586,2.4694252014160156,0.6715199947357178,0.7372446060180664,0.18088793754577637,0.24759411811828613,0.41575920581817627,0.55668044090271,0.12562412023544312,0.17369383573532104,0.1392446756362915,0.17369383573532104,0.4339379072189331,0.2063400149345398,false
12/03/2018,01:00,Los Angeles Lakers,127,113,Cleveland Cavaliers,1.2840461730957031,0.5097445249557495,0.911177396774292,3.355775833129883,0.46239352226257324,1.928971767425537,0.1690988540649414,0.9099149703979492,0.1894453763961792,0.30890071392059326,0.1871665120124817,-0.017750144004821777,0.4803733825683594,-0.017750144004821777,0.5225268006324768,0.18951579928398132,true
24/11/2017,17:00,Brooklyn Nets,125,127,Portland Trail Blazers,-0.6681594848632812,0.07768118381500244,-0.501349687576294,-1.8221282958984375,-0.3016204833984375,-0.8634796142578125,0.06112360954284668,0.3795809745788574,-0.12604296207427979,0.05524611473083496,-0.03560781478881836,0.037540555000305176,0.0642317533493042,0.037540555000305176,-0.3428417444229126,-0.11356934905052185,false
26/11/2017,03:00,Sacramento Kings,95,97,Los Angeles Clippers,0.6862068176269531,0.5071914196014404,0.193864107131958,3.3652820587158203,0.5025177001953125,1.4636383056640625,-0.05307900905609131,-0.27829933166503906,-0.26574957370758057,-0.40264689922332764,-0.057633280754089355,0.20421475172042847,0.07163643836975098,0.20421475172042847,0.2160707712173462,0.004787564277648926,false
26/11/2017,00:00,Charlotte Hornets,86,106,San Antonio Spurs,0.6721887588500977,-0.08903825283050537,0.1743474006652832,0.9699020385742188,0.059751272201538086,0.22155475616455078,0.07253503799438477,0.22930288314819336,0.480151891708374,0.8242367506027222,-0.14868712425231934,-0.11543631553649902,0.1929260492324829,-0.11543631553649902,-0.10498452186584473,-0.07534337043762207,false
26/11/2017,01:30,Dallas Mavericks,97,81,Oklahoma City Thunder,0.7507724761962891,0.08883798122406006,0.2760932445526123,2.2474403381347656,0.24425411224365234,0.8516416549682617,0.17690211534500122,0.5109109878540039,0.08536159992218018,0.0572659969329834,-0.1380174160003662,-0.23156750202178955,0.05856812000274658,-0.23156750202178955,0.09724318981170654,-0.09455826878547668,true
26/11/2017,00:30,Atlanta Hawks,78,112,Toronto Raptors,-0.7126989364624023,0.040723562240600586,-0.24669551849365234,-1.016897201538086,-0.23897600173950195,0.007197856903076172,0.039586663246154785,-0.1810441017150879,-0.27433300018310547,-0.3884032964706421,0.02823638916015625,-0.01608198881149292,-0.20757174491882324,-0.01608198881149292,0.10704445838928223,-0.20058801770210266,false
26/11/2017,23:00,Memphis Grizzlies,88,98,Brooklyn Nets,0.039559364318847656,0.009757161140441895,-0.26671624183654785,2.035846710205078,0.07701373100280762,0.23650884628295898,0.05892026424407959,0.3094477653503418,-0.17338895797729492,-0.39499640464782715,-0.38407355546951294,-0.010574281215667725,0.37767207622528076,-0.010574281215667725,0.11422836780548096,0.07094162702560425,false
26/11/2017,20:30,Chicago Bulls,93,100,Miami Heat,0.3384847640991211,0.2592427730560303,0.23145508766174316,1.773111343383789,0.17622661590576172,1.2854595184326172,0.07595211267471313,0.4174797534942627,-0.0899207592010498,-0.08093178272247314,0.17514991760253906,0.007144749164581299,-0.10777342319488525,0.007144749164581299,0.016888737678527832,-0.18359512090682983,false
26/11/2017,20:30,Minnesota Timberwolves,119,108,Phoenix Suns,2.0363826751708984,0.06936430931091309,0.19231700897216797,1.3802757263183594,0.6193256378173828,1.077343463897705,0.028012216091156006,0.006349682807922363,0.7697185277938843,0.8759278059005737,0.14875543117523193,0.17654114961624146,-0.3328589200973511,0.17654114961624146,-0.08104467391967773,-0.11791571974754333,true
26/11/2017,01:00,Indiana Pacers,98,108,Boston Celtics,-0.15825891494750977,-0.0496068000793457,-0.1299576759338379,-0.5661430358886719,0.22012853622436523,-0.15952682495117188,-0.16369205713272095,-0.6456613540649414,-0.43482333421707153,-0.4726369380950928,-0.07539582252502441,-0.07128602266311646,-0.03580069541931152,-0.07128602266311646,-0.1268358826637268,0.0038958489894866943,false
26/11/2017,01:30,Golden State Warriors,110,95,New Orleans Pelicans,-1.5511746406555176,-0.3846536874771118,-0.9094753265380859,-4.164960861206055,-0.5779922008514404,-1.5754342079162598,-0.026724815368652344,-0.40036988258361816,-0.3684659004211426,-0.571753740310669,-0.14311808347702026,-0.07710617780685425,-0.2313079833984375,-0.07710617780685425,-0.3655846118927002,0.18702417612075806,true
26/11/2017,01:00,Houston Rockets,117,102,New York Knicks,4.679723739624023,0.36188244819641113,1.669224500656128,5.946172714233398,1.4276981353759766,2.6355018615722656,0.8206291198730469,2.1957004070281982,1.0036985278129578,1.0820448398590088,0.34455394744873047,0.3829367160797119,0.6911114454269409,0.3829367160797119,0.31977880001068115,0.268036425113678,true
26/11/2017,02:00,Utah Jazz,121,108,Milwaukee Bucks,-1.008415699005127,-0.23548126220703125,-0.262178897857666,-1.226663589477539,-0.5330841541290283,-0.6127171516418457,0.20488625764846802,0.34263134002685547,-0.14713358879089355,-0.5201746225357056,-0.08052921295166016,0.0030747652053833008,-0.2917975187301636,0.0030747652053833008,-0.03524208068847656,-0.12493601441383362,true
26/11/2017,00:00,Washington Wizards,105,108,Portland Trail Blazers,-1.3050107955932617,-0.31046319007873535,-0.3748340606689453,-1.7862186431884766,-0.4239521026611328,-1.3508572578430176,-0.04501444101333618,-0.027874231338500977,-0.41209232807159424,-0.4813336133956909,-0.05279964208602905,0.026879608631134033,0.22605037689208984,0.026879608631134033,-0.20093727111816406,-0.1893565058708191,false
