date,time,home-team,home-score,away-score,away-team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
31/12/2015,03:00,Portland Trail Blazers,110,103,Denver Nuggets,-0.010413703256993756,-0.19793213676268573,0.2671746284009746,0.8930003346738715,-0.008213291565140057,-0.20182650348345899,-0.03599208929431963,-0.2101066151617863,0.042004973111525845,0.1435337537816428,0.013343917983245746,-0.02661604921876881,0.008642892078510434,-0.02661604921876881,-0.09967115633534707,0.07901494345419924,true
31/12/2015,00:30,Toronto Raptors,94,91,Washington Wizards,3.2280871541137106,-0.008501285909460865,1.2721989928172701,6.394831812303146,1.0655349903579774,2.522226298422945,0.2186814335810448,0.6968657492640391,0.880184277158333,1.0906268094045772,0.38962582737848694,0.13846320741152096,0.6024416171631839,0.13846320741152096,0.20082719850992736,0.06498803044012413,true
08/05/2016,20:30,Atlanta Hawks,99,100,Cleveland Cavaliers,-1.4816207614077879,-0.1063707167134722,-0.2554374978440257,-2.059508291914124,-0.4144315386168471,-1.0870748322158788,-0.3501199010518219,-0.9142721504711302,-0.3026380999005889,-0.47282923911292163,-0.1314067558487857,0.07465474897520163,-0.1577969519788589,0.07465474897520163,-0.05164280756593009,0.1746459183584273,false
08/05/2016,01:30,Portland Trail Blazers,120,108,Golden State Warriors,-0.040650742747057045,-0.09884670906838444,-0.3487527234913306,-1.237716880822994,-0.09370326765107961,0.05172549472879062,-0.07410321905488271,-0.060164336768542936,0.22085908298912016,0.24354787362929164,-0.020138903013098064,-0.057384035568506075,-0.11487200303839595,-0.057384035568506075,0.0017917382528397363,-0.12687393974383623,true
07/05/2016,00:00,Atlanta Hawks,108,121,Cleveland Cavaliers,-1.3233173160733465,-0.2804967428978735,-0.16113835929106157,-1.7882827610820549,-0.38288935325903406,-1.0167427611601676,-0.29081800106042643,-0.7617750627200972,-0.2667206841739722,-0.3993730038329464,-0.08507922077326335,0.05228605201732428,-0.15119424243603552,0.05228605201732428,-0.10652712299814793,0.15117409315175268,false
07/05/2016,02:30,Oklahoma City Thunder,96,100,San Antonio Spurs,1.4033325414542812,0.015435060410745827,0.2101223697858412,0.4013539718967394,0.35268857768980455,0.7482166458436712,0.19137610360353474,0.6267082909720234,0.5105011321994486,0.6248364214351356,0.21191756892300717,-0.05089307800077869,0.20220483290985558,-0.05089307800077869,0.3206686179523617,0.002401261251324227,false
07/05/2016,22:00,Miami Heat,91,95,Toronto Raptors,-0.04838133033996428,0.09007004455097745,-0.14438018653261864,-0.4390237400228152,0.25096098363867325,0.07704566659694123,-0.1768316459908985,-0.42227398012989537,-0.37179789749441916,-0.355253691709166,-0.02832744282852606,-0.12039670209048081,-0.10519996561995182,-0.12039670209048081,0.15666222710979838,0.1452156393375726,false
21/12/2015,01:00,Denver Nuggets,125,130,New Orleans Pelicans,-1.78256636365734,-0.5733271709992667,-0.44105018856168066,-3.1084959680876434,-0.757497390923477,-1.4732261068871964,0.00270541853925077,0.12754437682284658,-0.2702770065233344,-0.41063414309829493,-0.013601981482711967,-0.05185830955523879,0.0404494193900522,-0.05185830955523879,-0.19662321006326877,-0.1861625607793574,false
25/04/2016,01:30,Detroit Pistons,98,100,Cleveland Cavaliers,-1.0770810251972254,-0.6269409848733218,0.2763865355868784,-0.6909775040630919,-0.20821466351101003,-0.3427929174491373,-0.345843417416715,-0.7586206995299056,-0.3148082757297552,-0.16804019373873924,0.21577448251532882,-0.05440254927270416,0.022452649418586823,-0.05440254927270416,-0.12501285926921324,0.006363437596440091,false
12/12/2015,00:30,Boston Celtics,119,124,Golden State Warriors,2.2215373492924515,0.18562416935766501,0.791706296855271,4.5769132638181205,0.8756338063521951,2.24362868719079,0.052370872663624946,0.426359834139068,0.41879029091303044,0.5028300987912973,0.2940884308391222,0.1254386459997358,0.5089337788240103,0.1254386459997358,0.2693494716217276,-0.06643581510217911,false
12/12/2015,22:00,Brooklyn Nets,100,105,Los Angeles Clippers,-2.7866312716699815,-0.9737339335012163,-1.2205172244085083,-4.835607552551767,-0.834186365196945,-1.7225652116688197,-0.38917437246003134,-0.9454985038349066,-0.729084152095743,-1.1898240526801904,-0.2390883771619351,-0.17370810584169416,-0.5193430294802024,-0.17370810584169416,-0.2641104569636491,-0.12310317977859792,false
12/12/2015,02:30,San Antonio Spurs,109,87,Los Angeles Lakers,0.2606973604824301,0.1846518876306973,0.5754411291477628,0.021148868008479482,0.28801439345833924,-0.1511535104382702,-0.057052992539155245,-0.3428122512381273,-0.25827856017415707,-0.28247831017945435,0.10624795157054878,0.07758157297885576,-0.08369478330102953,0.07758157297885576,-0.06585231821418558,0.14747504201766942,true
12/12/2015,02:00,Denver Nuggets,111,108,Minnesota Timberwolves,-1.2469837322185198,-0.14093926024310321,-0.731179466188109,-2.7816343359858635,-0.4858803356347372,-0.5309486345121792,0.171469039982087,0.6247576079767678,-0.4466922393479993,-0.5151526412866099,-0.14424141263990098,-0.044988928914471815,-0.21595235523017875,-0.044988928914471815,-0.016998354644770286,-0.1214787280269991,true
12/12/2015,00:00,Orlando Magic,76,111,Cleveland Cavaliers,0.7850336926597192,0.018282217225797703,0.14600667763657027,2.416882508175661,0.48976268916699794,1.0940302020376853,-0.05959606729689537,-0.19808923488784824,-0.1359220639654919,-0.18194078237851397,0.018577401403612415,0.16609595951246586,0.2586946243969177,0.16609595951246586,0.13494530752726863,0.02590499331640589,false
12/12/2015,01:00,Memphis Grizzlies,99,123,Charlotte Hornets,4.066246595304719,0.5466748938824462,1.461320652737827,8.568015715458515,1.573859841505121,3.156243800559831,0.02192516010434431,0.05551734278364284,0.8966019167457218,1.09422204561816,0.431041897360459,0.3653588083705943,0.8463400448979912,0.3653588083705943,0.5597967417448415,0.10501464611399774,false
12/12/2015,02:30,Phoenix Suns,96,106,Portland Trail Blazers,0.5793333197864206,0.4213169755766093,0.09173175600551264,1.7133744976934793,0.18207824622303415,0.5049567090811635,0.09461611573839401,0.2052667628788316,0.12056076244907288,0.10145231864449022,-0.0441420158944652,0.20607670878647943,0.12217118963308038,0.20607670878647943,0.29971924299128694,-0.02475658787635182,false
12/12/2015,00:00,Indiana Pacers,96,83,Miami Heat,0.14834582803942808,0.2565361940112265,-0.19738243991676185,-0.626384749585835,-0.07958890544542196,0.3363829802619023,0.30068380325168675,0.5785733787736671,0.006839928558133979,-0.11200429861414918,-0.07829628848536496,0.17165683976394375,0.16465489885897,0.17165683976394375,3.2079547427232846E-4,-0.14975863543648232,true
12/12/2015,00:30,Toronto Raptors,90,83,Milwaukee Bucks,0.025809161447117646,0.1279534892419696,-0.6623705184582644,-0.3169301519310288,-0.2356745765819066,-0.14291816537355384,0.32352330458610024,0.865380969963784,0.17669333973098422,0.09740839854516326,-0.2722883828311007,-0.11181631274319237,-0.20430924924436877,-0.11181631274319237,-0.32956389300895217,-0.14488339526547517,true
