min,date,pf,home-score,fg,reb,or,time,away-score,pts,ast,3pa,fga,away-team,3p,team,st,ft,dr,bs,player,fta,home-team,to
8.916667,19.10.2017,0,111,2,1,1,01:30,117,5,0,2,3,Atlanta Hawks,1,ATL,0,0,0,0,Babbitt L.,0,Dallas Mavericks,0
13.533334,19.10.2017,2,111,2,4,1,01:30,117,4,2,1,3,Atlanta Hawks,0,ATL,0,0,0,0,Muscala M.,0,Dallas Mavericks,0
4.233333,19.10.2017,2,111,1,1,0,01:30,117,3,1,1,1,Atlanta Hawks,1,ATL,0,0,0,0,Magette J.,0,Dallas Mavericks,0
10.883333,19.10.2017,2,111,1,3,1,01:30,117,2,0,2,3,Atlanta Hawks,0,DAL,0,0,0,0,Finney-Smith D.,0,Dallas Mavericks,2
31.333334,19.10.2017,2,106,8,6,1,02:00,96,23,2,4,14,Denver Nuggets,3,DEN,1,4,1,1,Barton W.,4,Utah Jazz,3
33.5,19.10.2017,3,106,7,6,1,02:00,96,19,1,5,15,Denver Nuggets,1,DEN,0,4,0,0,Millsap P.,5,Utah Jazz,5
35.016666,19.10.2017,4,106,7,10,3,02:00,96,18,1,0,9,Denver Nuggets,0,UTA,0,4,0,1,Gobert R.,4,Utah Jazz,6
15.366667,19.10.2017,1,106,7,1,0,02:00,96,16,0,2,10,Denver Nuggets,2,UTA,1,0,1,0,Burks A.,0,Utah Jazz,0
28.45,19.10.2017,4,106,7,4,0,02:00,96,14,4,1,14,Denver Nuggets,0,UTA,1,0,1,0,Favors D.,0,Utah Jazz,1
35.766666,19.10.2017,2,106,5,5,1,02:00,96,14,3,3,7,Denver Nuggets,3,DEN,1,1,1,0,Harris G.,1,Utah Jazz,1
19.55,19.10.2017,3,106,5,4,2,02:00,96,13,1,4,10,Denver Nuggets,1,UTA,1,2,1,0,Johnson J.,2,Utah Jazz,1
32.633335,19.10.2017,3,106,4,5,0,02:00,96,11,6,5,6,Denver Nuggets,3,UTA,2,0,2,0,Ingles J.,0,Utah Jazz,0
26.066668,19.10.2017,1,106,3,1,0,02:00,96,10,4,2,11,Denver Nuggets,0,UTA,0,4,0,1,Mitchell D.,4,Utah Jazz,3
31.766666,19.10.2017,1,106,3,5,0,02:00,96,9,10,5,9,Denver Nuggets,1,UTA,2,2,2,0,Rubio R.,3,Utah Jazz,3
34.35,19.10.2017,2,106,4,2,1,02:00,96,9,1,4,11,Denver Nuggets,1,DEN,2,0,2,1,Chandler W.,0,Utah Jazz,1
19.983334,19.10.2017,2,106,2,2,1,02:00,96,8,2,5,6,Denver Nuggets,2,DEN,0,2,0,0,Murray J.,2,Utah Jazz,3
18.566668,19.10.2017,1,106,3,1,0,02:00,96,8,2,2,8,Denver Nuggets,2,DEN,0,0,0,0,Mudiay E.,0,Utah Jazz,0
20.5,19.10.2017,0,106,3,2,0,02:00,96,7,2,2,7,Denver Nuggets,0,UTA,2,1,2,0,Sefolosha T.,1,Utah Jazz,0
35.55,19.10.2017,1,106,3,12,0,02:00,96,7,8,4,10,Denver Nuggets,1,DEN,0,0,0,0,Jokic N.,0,Utah Jazz,4
17.666666,19.10.2017,1,106,2,2,0,02:00,96,6,0,3,4,Denver Nuggets,2,UTA,0,0,0,0,Hood R.,0,Utah Jazz,0
15.9,19.10.2017,5,106,3,2,1,02:00,96,6,1,0,5,Denver Nuggets,0,DEN,0,0,0,1,Plumlee M.,0,Utah Jazz,2
12.983334,19.10.2017,0,106,0,2,1,02:00,96,2,0,0,1,Denver Nuggets,0,UTA,0,2,0,3,Udoh E.,2,Utah Jazz,1
6.15,19.10.2017,0,106,1,1,1,02:00,96,2,0,0,1,Denver Nuggets,0,DEN,0,0,0,0,Faried K.,0,Utah Jazz,1
1.5166667,19.10.2017,0,106,0,0,0,02:00,96,0,0,0,0,Denver Nuggets,0,DEN,0,0,0,0,Lyles T.,0,Utah Jazz,0
5.866667,19.10.2017,0,106,0,0,0,02:00,96,0,0,0,0,Denver Nuggets,0,DEN,0,0,0,0,Hernangomez J.,0,Utah Jazz,0
1.5166667,19.10.2017,0,106,0,1,0,02:00,96,0,1,0,0,Denver Nuggets,0,DEN,0,0,0,0,Beasley M.,0,Utah Jazz,1
30.416666,19.10.2017,0,107,9,5,1,02:30,99,26,1,6,14,Minnesota Timberwolves,4,MIN,0,4,0,0,Wiggins A.,9,San Antonio Spurs,1
38.8,19.10.2017,2,107,9,10,5,02:30,99,25,4,2,21,Minnesota Timberwolves,1,SAS,0,6,0,2,Aldridge L.,7,San Antonio Spurs,3
34.5,19.10.2017,4,107,8,13,2,02:30,99,18,1,1,15,Minnesota Timberwolves,0,MIN,2,2,2,1,Towns K.,2,San Antonio Spurs,2
32.683334,19.10.2017,2,107,7,4,0,02:30,99,17,2,7,16,Minnesota Timberwolves,3,SAS,2,0,2,2,Green D.,0,San Antonio Spurs,2
25.4,19.10.2017,4,107,7,5,2,02:30,99,16,2,0,8,Minnesota Timberwolves,0,SAS,2,2,2,1,Murray D.,2,San Antonio Spurs,2
23.683332,19.10.2017,3,107,5,5,1,02:30,99,14,2,1,9,Minnesota Timberwolves,0,SAS,1,4,1,0,Gay R.,4,San Antonio Spurs,0
35.433334,19.10.2017,3,107,5,4,0,02:30,99,12,3,3,12,Minnesota Timberwolves,2,MIN,1,0,1,0,Butler J.,0,San Antonio Spurs,3
29.683332,19.10.2017,1,107,5,9,0,02:30,99,12,1,1,9,Minnesota Timberwolves,1,SAS,0,1,0,1,Anderson K.,2,San Antonio Spurs,0
24.9,19.10.2017,1,107,3,2,0,02:30,99,11,6,2,6,Minnesota Timberwolves,1,MIN,1,4,1,1,Teague J.,5,San Antonio Spurs,1
24.083334,19.10.2017,1,107,3,3,1,02:30,99,10,5,1,5,Minnesota Timberwolves,0,MIN,0,4,0,1,Crawford J.,4,San Antonio Spurs,2
12.766666,19.10.2017,0,107,3,3,1,02:30,99,9,1,2,8,Minnesota Timberwolves,1,MIN,0,2,0,0,Bjelica N.,2,San Antonio Spurs,0
20.783333,19.10.2017,2,107,2,3,0,02:30,99,9,4,4,7,Minnesota Timberwolves,1,SAS,1,4,1,1,Ginobili M.,4,San Antonio Spurs,1
28.783333,19.10.2017,1,107,3,7,2,02:30,99,7,4,3,8,Minnesota Timberwolves,1,SAS,0,0,0,3,Gasol P.,0,San Antonio Spurs,1
27.133333,19.10.2017,3,107,3,4,2,02:30,99,6,3,2,11,Minnesota Timberwolves,0,MIN,1,0,1,0,Gibson T.,0,San Antonio Spurs,2
12.9,19.10.2017,0,107,2,3,2,02:30,99,4,1,0,6,Minnesota Timberwolves,0,SAS,0,0,0,0,Lauvergne J.,0,San Antonio Spurs,1
23.1,19.10.2017,1,107,1,2,0,02:30,99,3,1,0,3,Minnesota Timberwolves,0,MIN,1,1,1,0,Jones T.,1,San Antonio Spurs,0
22.416666,19.10.2017,3,107,1,2,0,02:30,99,3,2,2,4,Minnesota Timberwolves,1,SAS,2,0,2,1,Mills P.,0,San Antonio Spurs,1
14.15,19.10.2017,2,107,1,2,1,02:30,99,2,0,1,6,Minnesota Timberwolves,0,MIN,0,0,0,1,Muhammad S.,0,San Antonio Spurs,0
13.5,19.10.2017,1,107,1,4,3,02:30,99,2,2,1,5,Minnesota Timberwolves,0,MIN,1,0,1,0,Dieng G.,0,San Antonio Spurs,2
0.16666667,19.10.2017,0,107,0,0,0,02:30,99,0,0,0,0,Minnesota Timberwolves,0,SAS,0,0,0,0,White D.,0,San Antonio Spurs,0
0.16666667,19.10.2017,0,107,0,0,0,02:30,99,0,0,0,0,Minnesota Timberwolves,0,SAS,0,0,0,0,Paul B.,0,San Antonio Spurs,0
0.16666667,19.10.2017,0,107,0,0,0,02:30,99,0,0,0,0,Minnesota Timberwolves,0,SAS,0,0,0,0,Forbes B.,0,San Antonio Spurs,0
4.266667,19.10.2017,0,107,0,2,0,02:30,99,0,0,1,1,Minnesota Timberwolves,0,SAS,0,0,0,0,Bertans D.,0,San Antonio Spurs,0
37.766666,19.10.2017,1,100,8,3,2,03:00,105,27,9,14,21,Houston Rockets,4,HOU,2,7,2,0,Harden J.,8,Sacramento Kings,2
34.816666,19.10.2017,2,100,7,4,1,03:00,105,25,3,13,23,Houston Rockets,4,HOU,0,7,0,0,Gordon E.,8,Sacramento Kings,3
28.333334,19.10.2017,2,100,10,17,5,03:00,105,22,1,0,12,Houston Rockets,0,HOU,3,2,3,1,Capela C.,2,Sacramento Kings,2
31.633333,19.10.2017,1,100,10,10,4,03:00,105,21,1,0,15,Houston Rockets,0,SAC,0,1,0,3,Cauley-Stein W.,2,Sacramento Kings,1
32.816666,19.10.2017,5,100,8,5,1,03:00,105,19,4,7,17,Houston Rockets,3,SAC,1,0,1,0,Hield B.,0,Sacramento Kings,2
32.583332,19.10.2017,3,100,6,3,1,03:00,105,16,3,2,11,Houston Rockets,1,SAC,0,3,0,0,Hill G.,4,Sacramento Kings,4
23.6,19.10.2017,2,100,7,4,2,03:00,105,14,5,2,15,Houston Rockets,0,SAC,0,0,0,0,Fox D.,0,Sacramento Kings,3
32.766666,19.10.2017,1,100,5,10,0,03:00,105,12,1,0,9,Houston Rockets,0,SAC,0,2,0,0,Labissiere S.,2,Sacramento Kings,5
25.683332,19.10.2017,1,100,2,5,1,03:00,105,10,0,7,7,Houston Rockets,2,HOU,0,4,0,0,Anderson R.,4,Sacramento Kings,0
17.616667,19.10.2017,2,100,3,4,1,03:00,105,9,1,0,5,Houston Rockets,0,HOU,1,3,1,0,Nene,3,Sacramento Kings,1
14.183333,19.10.2017,1,100,2,1,0,03:00,105,6,2,3,3,Houston Rockets,2,SAC,0,0,0,0,Carter V.,0,Sacramento Kings,1
29.1,19.10.2017,4,100,2,2,2,03:00,105,6,1,3,3,Houston Rockets,2,HOU,0,0,0,1,Tucker P. J.,0,Sacramento Kings,3
29.9,19.10.2017,2,100,1,1,0,03:00,105,5,3,6,7,Houston Rockets,1,SAC,4,2,4,0,Temple G.,2,Sacramento Kings,0
19.433332,19.10.2017,1,100,2,2,1,03:00,105,5,0,2,5,Houston Rockets,1,SAC,0,0,0,0,Jackson J.,0,Sacramento Kings,0
24.016666,19.10.2017,0,100,1,4,0,03:00,105,4,0,2,4,Houston Rockets,0,HOU,0,2,0,0,Mbah a Moute L.,2,Sacramento Kings,1
17.55,19.10.2017,3,100,1,6,0,03:00,105,2,0,0,4,Houston Rockets,0,SAC,0,0,0,1,Koufos K.,0,Sacramento Kings,1
32.433334,19.10.2017,1,100,0,2,0,03:00,105,2,2,5,6,Houston Rockets,0,HOU,0,2,0,0,Ariza T.,2,Sacramento Kings,0
5.5333333,19.10.2017,1,100,0,0,0,03:00,105,0,0,1,2,Houston Rockets,0,SAC,0,0,0,0,Richardson M.,0,Sacramento Kings,0
10.233334,19.10.2017,1,100,0,3,0,03:00,105,0,2,1,2,Houston Rockets,0,HOU,1,0,1,1,Jackson D.,0,Sacramento Kings,2
29.65,19.10.2017,1,76,10,5,3,03:00,124,27,5,6,20,Portland Trail Blazers,4,POR,1,3,1,3,Lillard D.,3,Phoenix Suns,0
32.066666,19.10.2017,2,76,9,2,0,03:00,124,24,2,7,14,Portland Trail Blazers,4,POR,0,2,0,0,Connaughton P.,2,Phoenix Suns,1
29.433332,19.10.2017,2,76,5,4,2,03:00,124,15,3,6,18,Portland Trail Blazers,1,PHO,2,4,2,1,Bledsoe E.,4,Phoenix Suns,5
10.6,19.10.2017,1,76,5,2,1,03:00,124,12,1,3,10,Portland Trail Blazers,2,PHO,1,0,1,0,James M.,0,Phoenix Suns,1
27.066668,19.10.2017,2,76,6,5,2,03:00,124,12,2,3,17,Portland Trail Blazers,0,PHO,2,0,2,1,Booker D.,0,Phoenix Suns,0
25.333334,19.10.2017,2,76,4,4,1,03:00,124,12,3,1,8,Portland Trail Blazers,1,POR,1,3,1,1,Turner E.,4,Phoenix Suns,2
32.016666,19.10.2017,1,76,4,2,0,03:00,124,11,1,2,10,Portland Trail Blazers,1,PHO,0,2,0,0,Jackson J.,4,Phoenix Suns,0
23.016666,19.10.2017,3,76,2,11,0,03:00,124,11,1,1,7,Portland Trail Blazers,0,POR,1,7,1,0,Nurkic J.,10,Phoenix Suns,5
22.7,19.10.2017,2,76,4,3,0,03:00,124,10,3,2,6,Portland Trail Blazers,2,POR,2,0,2,0,Napier S.,0,Phoenix Suns,1
13.883333,19.10.2017,1,76,4,7,3,03:00,124,10,0,0,7,Portland Trail Blazers,0,POR,0,2,0,1,Davis E.,2,Phoenix Suns,1
27.883333,19.10.2017,1,76,3,4,2,03:00,124,8,0,1,11,Portland Trail Blazers,0,PHO,0,2,0,1,Warren T.,2,Phoenix Suns,1
17.5,19.10.2017,2,76,3,4,1,03:00,124,8,3,1,7,Portland Trail Blazers,1,POR,1,1,1,0,Swanigan C.,1,Phoenix Suns,2
25.55,19.10.2017,3,76,3,5,3,03:00,124,8,2,1,9,Portland Trail Blazers,0,POR,0,2,0,1,Harkless M.,2,Phoenix Suns,2
21.283333,19.10.2017,2,76,2,1,0,03:00,124,6,0,4,4,Portland Trail Blazers,2,PHO,1,0,1,0,Daniels T.,0,Phoenix Suns,1
10.6,19.10.2017,1,76,2,4,1,03:00,124,6,0,1,4,Portland Trail Blazers,0,POR,0,2,0,0,Leonard M.,4,Phoenix Suns,1
27.7,19.10.2017,1,76,2,12,3,03:00,124,5,2,2,4,Portland Trail Blazers,1,POR,0,0,0,1,Aminu A.,0,Phoenix Suns,1
22.95,19.10.2017,4,76,1,3,1,03:00,124,4,0,0,3,Portland Trail Blazers,0,PHO,1,2,1,1,Chandler T.,4,Phoenix Suns,2
10.6,19.10.2017,0,76,1,3,0,03:00,124,3,0,2,2,Portland Trail Blazers,1,PHO,0,0,0,1,Peters A.,0,Phoenix Suns,0
12.0,19.10.2017,2,76,1,0,0,03:00,124,3,1,2,4,Portland Trail Blazers,1,POR,2,0,2,0,Layman J.,0,Phoenix Suns,0
12.083333,19.10.2017,5,76,1,1,1,03:00,124,2,0,1,5,Portland Trail Blazers,0,PHO,0,0,0,1,Chriss M.,0,Phoenix Suns,2
20.816668,19.10.2017,1,76,0,7,1,03:00,124,2,0,3,5,Portland Trail Blazers,0,PHO,1,2,1,1,Bender D.,2,Phoenix Suns,2
14.666667,19.10.2017,2,76,0,0,0,03:00,124,1,2,1,3,Portland Trail Blazers,0,PHO,1,1,1,0,Ulis T.,2,Phoenix Suns,2
10.6,19.10.2017,1,76,0,1,0,03:00,124,0,1,1,1,Portland Trail Blazers,0,PHO,0,0,0,1,Jones D.,0,Phoenix Suns,0
30.5,20.10.2017,4,117,9,15,8,00:30,100,23,2,1,17,Chicago Bulls,0,TOR,2,5,2,0,Valanciunas J.,6,Toronto Raptors,1
20.016666,20.10.2017,4,117,7,5,0,00:30,100,22,0,9,12,Chicago Bulls,6,TOR,0,2,0,0,Miles C.,2,Toronto Raptors,0
31.733334,20.10.2017,3,117,7,8,4,00:30,100,18,2,1,15,Chicago Bulls,0,CHI,1,4,1,0,Lopez R.,4,Toronto Raptors,1
33.45,20.10.2017,2,117,5,8,2,00:30,100,17,0,6,12,Chicago Bulls,2,CHI,0,5,0,1,Markkanen L.,6,Toronto Raptors,3
34.883335,20.10.2017,0,117,5,4,0,00:30,100,15,2,12,16,Chicago Bulls,4,CHI,1,1,1,1,Holiday J.,1,Toronto Raptors,1
24.583334,20.10.2017,2,117,5,4,0,00:30,100,15,1,6,11,Chicago Bulls,3,TOR,1,2,1,0,Powell N.,2,Toronto Raptors,2
23.366667,20.10.2017,0,117,4,2,1,00:30,100,13,5,1,6,Chicago Bulls,0,TOR,1,5,1,0,Wright D.,5,Toronto Raptors,0
25.516666,20.10.2017,4,117,4,2,0,00:30,100,12,0,7,10,Chicago Bulls,4,CHI,0,0,0,0,Valentine D.,0,Toronto Raptors,1
31.333334,20.10.2017,1,117,4,4,0,00:30,100,12,9,3,7,Chicago Bulls,1,TOR,1,3,1,0,Lowry K.,3,Toronto Raptors,4
32.05,20.10.2017,1,117,2,6,1,00:30,100,11,5,0,9,Chicago Bulls,0,TOR,2,7,2,1,DeRozan D.,8,Toronto Raptors,5
17.233334,20.10.2017,1,117,3,3,2,00:30,100,9,2,3,6,Chicago Bulls,1,TOR,0,2,0,0,Anunoby OG.,2,Toronto Raptors,0
11.916667,20.10.2017,3,117,4,2,2,00:30,100,8,0,1,6,Chicago Bulls,0,CHI,2,0,2,0,Pondexter Q.,0,Toronto Raptors,1
24.233334,20.10.2017,2,117,3,4,1,00:30,100,8,0,4,8,Chicago Bulls,2,TOR,0,0,0,2,Ibaka S.,0,Toronto Raptors,0
24.116667,20.10.2017,4,117,3,5,0,00:30,100,7,3,1,6,Chicago Bulls,0,CHI,1,1,1,0,Zipser P.,2,Toronto Raptors,3
27.166666,20.10.2017,1,117,3,2,1,00:30,100,7,7,1,9,Chicago Bulls,0,CHI,2,1,2,0,Grant J.,1,Toronto Raptors,2
15.516666,20.10.2017,1,117,2,2,0,00:30,100,6,6,1,9,Chicago Bulls,0,CHI,0,2,0,0,Felder K.,2,Toronto Raptors,4
12.883333,20.10.2017,0,117,1,4,0,00:30,100,4,1,0,1,Chicago Bulls,0,CHI,0,2,0,0,Nwaba D.,3,Toronto Raptors,0
16.266666,20.10.2017,4,117,2,2,1,00:30,100,4,0,0,2,Chicago Bulls,0,CHI,0,0,0,0,Felicio C.,0,Toronto Raptors,3
1.2333333,20.10.2017,0,117,1,0,0,00:30,100,3,0,1,1,Chicago Bulls,1,CHI,0,0,0,0,Blakeney A.,0,Toronto Raptors,0
12.983334,20.10.2017,1,117,1,1,0,00:30,100,2,2,2,5,Chicago Bulls,0,TOR,1,0,1,1,VanVleet F.,0,Toronto Raptors,2
17.5,20.10.2017,3,117,1,5,0,00:30,100,2,0,0,2,Chicago Bulls,0,TOR,1,0,1,0,Poeltl J.,0,Toronto Raptors,3
5.3166666,20.10.2017,1,117,0,0,0,00:30,100,0,1,2,2,Chicago Bulls,0,CHI,0,0,0,0,Arcidiacono R.,0,Toronto Raptors,0
4.9666667,20.10.2017,0,117,0,0,0,00:30,100,0,0,0,0,Chicago Bulls,0,TOR,1,0,1,0,Siakam P.,0,Toronto Raptors,0
1.2333333,20.10.2017,0,117,0,0,0,00:30,100,0,0,0,0,Chicago Bulls,0,TOR,0,0,0,0,McKinnie A.,0,Toronto Raptors,0
38.283333,20.10.2017,3,105,11,12,3,01:00,84,31,1,6,25,New York Knicks,2,NYK,0,7,0,1,Porzingis K.,9,Oklahoma City Thunder,2
39.1,20.10.2017,1,105,9,6,0,01:00,84,28,1,13,23,New York Knicks,6,OKL,1,4,1,1,George P.,4,Oklahoma City Thunder,1
33.683334,20.10.2017,4,105,8,1,0,01:00,84,22,1,10,20,New York Knicks,3,OKL,2,3,2,2,Anthony C.,5,Oklahoma City Thunder,2
33.3,20.10.2017,4,105,7,10,2,01:00,84,20,16,1,12,New York Knicks,0,OKL,0,6,0,1,Westbrook R.,9,Oklahoma City Thunder,7
29.6,20.10.2017,3,105,5,5,2,01:00,84,12,1,0,5,New York Knicks,0,OKL,5,2,5,3,Adams S.,3,Oklahoma City Thunder,1
22.283333,20.10.2017,1,105,5,7,2,01:00,84,10,1,1,10,New York Knicks,0,NYK,3,0,3,0,Kanter E.,0,Oklahoma City Thunder,4
31.45,20.10.2017,0,105,4,2,0,01:00,84,9,3,2,9,New York Knicks,1,NYK,1,0,1,0,Lee C.,0,Oklahoma City Thunder,2
28.933332,20.10.2017,5,105,3,0,0,01:00,84,8,1,7,10,New York Knicks,2,NYK,0,0,0,0,Hardaway T.,0,Oklahoma City Thunder,2
21.766666,20.10.2017,4,105,2,10,3,01:00,84,6,2,1,5,New York Knicks,0,NYK,0,2,0,0,O'Quinn K.,2,Oklahoma City Thunder,2
22.633333,20.10.2017,1,105,1,2,0,01:00,84,6,4,2,3,New York Knicks,1,NYK,3,3,3,0,Baker R.,8,Oklahoma City Thunder,4
20.966667,20.10.2017,0,105,3,6,3,01:00,84,6,2,2,7,New York Knicks,0,OKL,1,0,1,0,Roberson A.,0,Oklahoma City Thunder,0
20.516666,20.10.2017,4,105,2,3,2,01:00,84,5,2,3,6,New York Knicks,1,OKL,0,0,0,0,Grant J.,0,Oklahoma City Thunder,2
23.816668,20.10.2017,0,105,2,3,1,01:00,84,4,4,1,5,New York Knicks,0,NYK,0,0,0,1,McDermott D.,0,Oklahoma City Thunder,1
2.8,20.10.2017,0,105,2,4,3,01:00,84,4,0,0,3,New York Knicks,0,OKL,1,0,1,0,Johnson D.,0,Oklahoma City Thunder,0
20.633333,20.10.2017,3,105,1,2,0,01:00,84,3,1,2,3,New York Knicks,1,NYK,1,0,1,1,Sessions R.,0,Oklahoma City Thunder,3
3.7666667,20.10.2017,0,105,1,0,0,01:00,84,3,0,0,1,New York Knicks,0,NYK,0,1,0,1,Hernangomez W.,1,Oklahoma City Thunder,2
24.25,20.10.2017,3,105,1,3,0,01:00,84,3,0,5,5,New York Knicks,1,OKL,1,0,1,0,Abrines A.,0,Oklahoma City Thunder,2
15.5,20.10.2017,4,105,1,3,2,01:00,84,2,1,2,4,New York Knicks,0,NYK,0,0,0,0,Thomas L.,0,Oklahoma City Thunder,2
0.6,20.10.2017,0,105,1,0,0,01:00,84,2,0,0,1,New York Knicks,0,NYK,0,0,0,0,Beasley M.,0,Oklahoma City Thunder,0
10.65,20.10.2017,1,105,1,0,0,01:00,84,2,0,2,5,New York Knicks,0,OKL,0,0,0,0,Ferguson T.,0,Oklahoma City Thunder,1
15.866667,20.10.2017,2,105,1,0,0,01:00,84,2,3,0,2,New York Knicks,0,OKL,3,0,3,0,Felton R.,0,Oklahoma City Thunder,0
7.5333333,20.10.2017,2,105,0,0,0,01:00,84,0,1,0,2,New York Knicks,0,NYK,0,0,0,0,Ntilikina F.,0,Oklahoma City Thunder,1
2.8,20.10.2017,0,105,0,0,0,01:00,84,0,0,0,1,New York Knicks,0,NYK,0,0,0,0,Dotson D.,0,Oklahoma City Thunder,0
6.7,20.10.2017,0,105,0,2,0,01:00,84,0,0,2,2,New York Knicks,0,OKL,0,0,0,0,Patterson P.,0,Oklahoma City Thunder,1
2.5666666,20.10.2017,0,105,0,1,1,01:00,84,0,0,0,0,New York Knicks,0,OKL,0,0,0,0,Huestis J.,0,Oklahoma City Thunder,1
33.866665,20.10.2017,2,92,12,12,2,03:30,108,29,3,6,23,Los Angeles Clippers,3,LAC,2,2,2,0,Griffin B.,2,Los Angeles Lakers,4
28.733334,20.10.2017,3,92,7,6,4,03:30,108,20,2,5,19,Los Angeles Clippers,1,LAL,1,5,1,1,Lopez B.,5,Los Angeles Lakers,1
22.516666,20.10.2017,0,92,7,2,0,03:30,108,18,2,3,16,Los Angeles Clippers,2,LAL,2,2,2,0,Clarkson J.,3,Los Angeles Lakers,3
31.666666,20.10.2017,3,92,5,24,9,03:30,108,14,1,0,10,Los Angeles Clippers,0,LAC,1,4,1,0,Jordan D.,4,Los Angeles Lakers,1
29.5,20.10.2017,3,92,7,12,3,03:30,108,14,0,0,11,Los Angeles Clippers,0,LAL,0,0,0,1,Nance L.,2,Los Angeles Lakers,3
24.683332,20.10.2017,1,92,5,3,1,03:30,108,12,6,4,12,Los Angeles Clippers,1,LAC,2,1,2,0,Williams L.,1,Los Angeles Lakers,2
30.516666,20.10.2017,1,92,3,5,0,03:30,108,12,4,1,15,Los Angeles Clippers,0,LAL,0,6,0,0,Ingram B.,7,Los Angeles Lakers,1
33.05,20.10.2017,2,92,3,5,0,03:30,108,11,3,6,13,Los Angeles Clippers,2,LAC,2,3,2,1,Gallinari D.,4,Los Angeles Lakers,0
24.116667,20.10.2017,3,92,4,3,3,03:30,108,10,1,5,12,Los Angeles Clippers,2,LAC,2,0,2,1,Beverley P.,0,Los Angeles Lakers,1
19.816668,20.10.2017,1,92,4,5,1,03:30,108,9,1,2,7,Los Angeles Clippers,1,LAC,1,0,1,0,Johnson W.,0,Los Angeles Lakers,0
17.95,20.10.2017,2,92,4,6,2,03:30,108,9,1,1,8,Los Angeles Clippers,0,LAL,0,1,0,1,Randle J.,2,Los Angeles Lakers,2
13.05,20.10.2017,2,92,3,5,1,03:30,108,8,0,0,6,Los Angeles Clippers,0,LAC,0,2,0,0,Reed W.,2,Los Angeles Lakers,1
18.7,20.10.2017,2,92,4,4,2,03:30,108,8,1,2,8,Los Angeles Clippers,0,LAL,2,0,2,0,Kuzma K.,2,Los Angeles Lakers,0
21.45,20.10.2017,2,92,2,1,0,03:30,108,6,6,6,9,Los Angeles Clippers,2,LAC,0,0,0,1,Teodosic M.,0,Los Angeles Lakers,2
3.2833333,20.10.2017,0,92,2,0,0,03:30,108,4,0,0,3,Los Angeles Clippers,0,LAC,0,0,0,0,Harrell M.,0,Los Angeles Lakers,1
3.4,20.10.2017,2,92,1,0,0,03:30,108,3,0,1,1,Los Angeles Clippers,1,LAC,0,0,0,0,Thornwell S.,0,Los Angeles Lakers,1
29.35,20.10.2017,1,92,1,9,0,03:30,108,3,4,3,6,Los Angeles Clippers,1,LAL,1,0,1,1,Ball L.,2,Los Angeles Lakers,2
26.433332,20.10.2017,2,92,1,0,0,03:30,108,2,2,3,11,Los Angeles Clippers,0,LAC,2,0,2,0,Rivers A.,0,Los Angeles Lakers,1
9.833333,20.10.2017,0,92,1,2,1,03:30,108,2,3,0,3,Los Angeles Clippers,0,LAL,0,0,0,0,Ennis T.,0,Los Angeles Lakers,0
13.133333,20.10.2017,0,92,1,0,0,03:30,108,2,1,0,2,Los Angeles Clippers,0,LAL,1,0,1,0,Deng L.,0,Los Angeles Lakers,1
12.216666,20.10.2017,0,92,1,1,0,03:30,108,2,2,0,1,Los Angeles Clippers,0,LAL,0,0,0,0,Caruso A.,0,Los Angeles Lakers,1
16.433332,20.10.2017,0,92,1,3,0,03:30,108,2,0,1,2,Los Angeles Clippers,0,LAL,0,0,0,1,Brewer C.,0,Los Angeles Lakers,2
5.1833334,20.10.2017,0,92,0,1,0,03:30,108,0,0,0,0,Los Angeles Clippers,0,LAC,0,0,0,0,Dekker S.,0,Los Angeles Lakers,0
11.1,20.10.2017,3,92,0,2,0,03:30,108,0,1,0,0,Los Angeles Clippers,0,LAL,1,0,1,2,Bogut A.,0,Los Angeles Lakers,3
37.833332,21.10.2017,2,115,11,9,2,00:00,111,28,3,4,19,Detroit Pistons,2,WAS,4,4,4,1,Porter O.,4,Washington Wizards,1
33.566666,21.10.2017,1,115,8,3,0,00:00,111,27,10,3,12,Detroit Pistons,1,WAS,1,10,1,2,Wall J.,12,Washington Wizards,7
34.866665,21.10.2017,4,115,9,4,0,00:00,111,25,4,3,18,Detroit Pistons,1,WAS,0,6,0,2,Beal B.,7,Washington Wizards,2
31.833334,21.10.2017,3,115,8,3,0,00:00,111,21,5,7,19,Detroit Pistons,3,DET,4,2,4,0,Jackson R.,2,Washington Wizards,4
32.966667,21.10.2017,3,115,6,1,0,00:00,111,18,2,6,13,Detroit Pistons,3,DET,1,3,1,0,Bradley A.,4,Washington Wizards,5
33.683334,21.10.2017,2,115,5,3,1,00:00,111,15,1,1,9,Detroit Pistons,1,DET,1,4,1,0,Harris T.,5,Washington Wizards,0
16.166666,21.10.2017,2,115,6,3,2,00:00,111,12,3,2,12,Detroit Pistons,0,DET,1,0,1,0,Smith I.,2,Washington Wizards,4
18.666666,21.10.2017,1,115,5,0,0,00:00,111,11,2,4,8,Detroit Pistons,1,DET,2,0,2,0,Kennard L.,0,Washington Wizards,2
32.016666,21.10.2017,1,115,4,1,0,00:00,111,10,1,0,7,Detroit Pistons,0,DET,0,2,0,1,Leuer J.,2,Washington Wizards,0
23.7,21.10.2017,3,115,3,3,0,00:00,111,10,2,1,3,Detroit Pistons,1,DET,1,3,1,0,Johnson S.,4,Washington Wizards,0
